[Epoch 242/5000][train LL: -213.43; val LL: -214.67].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 243/5000][train LL: -213.32; val LL: -214.54].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 244/5000][train LL: -213.19; val LL: -214.43].....[train forward+backward+step 3.07; val forward 2.89]
[Epoch 245/5000][train LL: -213.06; val LL: -214.27].....[train forward+backward+step 3.03; val forward 2.90]
[Epoch 246/5000][train LL: -212.90; val LL: -214.07].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 247/5000][train LL: -212.70; val LL: -213.86].....[train forward+backward+step 3.03; val forward 2.91]
[Epoch 248/5000][train LL: -212.48; val LL: -213.59].....[train forward+backward+step 3.03; val forward 2.87]
[Epoch 249/5000][train LL: -212.20; val LL: -213.33].....[train forward+backward+step 3.02; val forward 2.92]
[Epoch 250/5000][train LL: -211.95; val LL: -213.12].....[train forward+backward+step 3.02; val forward 2.87]
[Epoch 251/5000][train LL: -211.73; val LL: -212.94].....[train forward+backward+step 3.02; val forward 2.90]
[Epoch 252/5000][train LL: -211.54; val LL: -212.76].....[train forward+backward+step 3.02; val forward 2.89]
[Epoch 253/5000][train LL: -211.35; val LL: -212.58].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 254/5000][train LL: -211.17; val LL: -212.35].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 255/5000][train LL: -210.96; val LL: -212.13].....[train forward+backward+step 3.05; val forward 2.89]
[Epoch 256/5000][train LL: -210.72; val LL: -211.92].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 257/5000][train LL: -210.52; val LL: -211.72].....[train forward+backward+step 3.04; val forward 2.88]
[Epoch 258/5000][train LL: -210.33; val LL: -211.51].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 259/5000][train LL: -210.12; val LL: -211.31].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 260/5000][train LL: -209.91; val LL: -211.09].....[train forward+backward+step 3.03; val forward 2.93]
[Epoch 261/5000][train LL: -209.68; val LL: -210.87].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 262/5000][train LL: -209.47; val LL: -210.73].....[train forward+backward+step 3.03; val forward 2.88]
[Epoch 263/5000][train LL: -209.31; val LL: -210.61].....[train forward+backward+step 3.05; val forward 2.89]
[Epoch 264/5000][train LL: -209.19; val LL: -210.50].....[train forward+backward+step 3.03; val forward 2.89]
