[Epoch 231/5000][train LL: -247.13; val LL: -336.70].....[train forward+backward+step 17.56; val forward 1.46]
[Epoch 232/5000][train LL: -247.11; val LL: -336.35].....[train forward+backward+step 15.93; val forward 0.98]
[Epoch 233/5000][train LL: -246.70; val LL: -336.88].....[train forward+backward+step 14.78; val forward 1.31]
[Epoch 234/5000][train LL: -247.08; val LL: -337.27].....[train forward+backward+step 13.66; val forward 0.68]
[Epoch 235/5000][train LL: -247.15; val LL: -336.16].....[train forward+backward+step 10.63; val forward 0.97]
[Epoch 236/5000][train LL: -246.44; val LL: -336.44].....[train forward+backward+step 11.06; val forward 0.64]
[Epoch 237/5000][train LL: -246.58; val LL: -336.88].....[train forward+backward+step 8.27; val forward 0.88]
[Epoch 238/5000][train LL: -246.27; val LL: -336.31].....[train forward+backward+step 11.07; val forward 0.80]
[Epoch 239/5000][train LL: -245.94; val LL: -336.33].....[train forward+backward+step 8.37; val forward 0.75]
[Epoch 240/5000][train LL: -245.91; val LL: -335.88].....[train forward+backward+step 10.89; val forward 0.76]
[Epoch 241/5000][train LL: -245.73; val LL: -336.02].....[train forward+backward+step 7.82; val forward 0.34]
[Epoch 242/5000][train LL: -245.56; val LL: -335.96].....[train forward+backward+step 6.47; val forward 0.47]
[Epoch 243/5000][train LL: -245.23; val LL: -335.70].....[train forward+backward+step 8.77; val forward 0.65]
[Epoch 244/5000][train LL: -245.23; val LL: -335.77].....[train forward+backward+step 5.82; val forward 0.46]
[Epoch 245/5000][train LL: -245.36; val LL: -335.36].....[train forward+backward+step 6.92; val forward 0.65]
[Epoch 246/5000][train LL: -244.00; val LL: -335.56].....[train forward+backward+step 8.79; val forward 0.72]
[Epoch 247/5000][train LL: -245.05; val LL: -335.67].....[train forward+backward+step 6.68; val forward 0.33]
[Epoch 248/5000][train LL: -243.73; val LL: -335.89].....[train forward+backward+step 7.81; val forward 0.70]
[Epoch 249/5000][train LL: -244.87; val LL: -335.53].....[train forward+backward+step 8.62; val forward 0.61]
[Epoch 250/5000][train LL: -244.02; val LL: -335.61].....[train forward+backward+step 5.57; val forward 0.23]
[Epoch 251/5000][train LL: -243.72; val LL: -335.05].....[train forward+backward+step 3.09; val forward 0.29]
[Epoch 252/5000][train LL: -243.18; val LL: -334.94].....[train forward+backward+step 7.27; val forward 0.54]
[Epoch 253/5000][train LL: -243.48; val LL: -335.12].....[train forward+backward+step 9.21; val forward 0.70]
[Epoch 254/5000][train LL: -243.90; val LL: -334.77].....[train forward+backward+step 7.10; val forward 0.74]
[Epoch 255/5000][train LL: -243.19; val LL: -334.83].....[train forward+backward+step 8.45; val forward 0.72]
[Epoch 256/5000][train LL: -243.01; val LL: -334.99].....[train forward+backward+step 7.80; val forward 0.44]
[Epoch 257/5000][train LL: -242.76; val LL: -334.76].....[train forward+backward+step 6.79; val forward 0.47]
[Epoch 258/5000][train LL: -242.43; val LL: -334.39].....[train forward+backward+step 7.72; val forward 0.68]
[Epoch 259/5000][train LL: -243.28; val LL: -334.34].....[train forward+backward+step 7.36; val forward 0.51]
[Epoch 260/5000][train LL: -242.16; val LL: -334.45].....[train forward+backward+step 7.38; val forward 0.71]
[Epoch 261/5000][train LL: -242.38; val LL: -334.45].....[train forward+backward+step 8.64; val forward 0.61]
[Epoch 262/5000][train LL: -241.94; val LL: -334.09].....[train forward+backward+step 7.36; val forward 0.63]
[Epoch 263/5000][train LL: -241.45; val LL: -334.00].....[train forward+backward+step 9.17; val forward 0.69]
[Epoch 264/5000][train LL: -241.53; val LL: -333.69].....[train forward+backward+step 6.66; val forward 0.46]
